product_id,source_product_id,catalog_id,category_id,category_code,category_code_source,product_name_length,product_description_length,product_photos_qty,product_weight_g
700574582853,f565767fe2205fbf1e7c0d1c2fc5773b,cat-07261214,8307261214,papelaria,papelaria,42,132,3,1100
795662625582,c93b1a2e204567ed8b8b59a99456f8c4,cat-95370542,6895370542,automotivo,automotivo,34,348,1,5400
720253724539,bedb45388f9f994c1ce963354fd32469,cat-28309979,1228309979,esporte_lazer,esporte_lazer,52,393,1,2650
782789733488,cfd6c873a8d86ecd3a2cc3b96fc63729,cat-03345107,5103345107,bebes,bebes,25,498,1,13450
463282520922,e1e932dfb67414e80b87ad97688cf2a3,cat-57247972,2357247972,brinquedos,brinquedos,45,404,5,3850
812710837810,9749d8875e250b3cb65d938c46efac5a,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,27,400,2,3000
116280761279,c221338cf5bbc53a58d3f15b3620e1f0,cat-95370542,6895370542,automotivo,automotivo,57,295,1,12550
264945690861,85f2efd301728b2f8f012f776d932fa2,cat-24178479,8124178479,cool_stuff,cool_stuff,43,151,2,400
289267054266,a3e8b232951525e76e82577bd3729173,cat-03345107,5103345107,bebes,bebes,33,609,2,500
888875000483,c647d965c3bd45fa151a61dc4233b7cc,cat-15591864,7315591864,unknown,unknown,,,,1000
348268524743,8c90d88939a7bce735c315d9d8cd5274,cat-63401596,563401596,pet_shop,pet_shop,50,1566,2,200
933213828666,ab6894479165254fa26f0fbb31c53ce4,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,55,731,6,9900
982608986761,cf0d29a0ea1464f4c3e5594d0746c51b,cat-71618754,2371618754,telefonia,telefonia,39,365,13,100
607065504795,4749c60e1d85abdf15d45092c5a2cde2,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,40,2073,3,1400
883606287544,6bd4d02c882f26ee1a4a2d037935382b,cat-66204910,7466204910,casa_construcao,casa_construcao,63,270,4,200
195492113717,fc4179aaee80873ac630e593d669256d,cat-11299291,7911299291,fashion_bolsas_e_acessorios,fashion_bolsas_e_acessorios,39,267,1,400
942554067937,9523f1a3e7db9e38d55379435bd450c9,cat-03345107,5103345107,bebes,bebes,45,659,10,10400
341950579373,e19ddcc85537b41f22116c8d5425ef46,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,48,519,3,700
222058808356,9a63fa9eca94ee429d997471304cb60c,cat-39156101,8039156101,perfumaria,perfumaria,58,1043,2,400
772473831858,28ec94b0adef9c07f96a03ec8dacf6f6,cat-57247972,2357247972,brinquedos,brinquedos,33,1223,1,600
450940346423,28ce57ecf4afba85e6020ec0209cada9,cat-24178479,8124178479,cool_stuff,cool_stuff,31,248,2,5650
924401249763,615cdd12d2db03b570f68c5ac19ab026,cat-50927587,4350927587,eletrodomesticos,eletrodomesticos,56,190,3,2667
866309551003,9e47ae55f9327141d2dc2cbca3317e49,cat-87545052,1387545052,construcao_ferramentas_seguranca,construcao_ferramentas_seguranca,59,551,1,300
948809409769,5348b1bdd951b67a4d2a58992e2233ed,cat-71618754,2371618754,telefonia,telefonia,59,818,6,250
451295992116,2a2d8268d68108112cc3e66fff9c6a7b,cat-28309979,1228309979,esporte_lazer,esporte_lazer,48,1429,1,550
15791664762,cc6a0d67ea3d63acca23c81500670843,cat-37623720,4037623720,artigos_de_festas,artigos_de_festas,46,459,1,1350
395025754038,b000447e24e31a4d7e628ca4d0622131,cat-71618754,2371618754,telefonia,telefonia,33,119,1,250
856673190660,a5f25345083fc9e537fe69c874886fe7,cat-52513179,1952513179,construcao_ferramentas_construcao,construcao_ferramentas_construcao,54,678,3,23300
115211675564,76da62260c1793eadb05355edc9fd6ee,cat-28309979,1228309979,esporte_lazer,esporte_lazer,42,1599,1,3800
296270969143,2dc2efef0bbccb4ea53e2a21cdd52dc7,cat-03345107,5103345107,bebes,bebes,55,704,4,5650
234399599904,47d663d481777efdbd7f947f96d76bc7,cat-57247972,2357247972,brinquedos,brinquedos,41,528,3,1300
196175391032,08f7d5ada29287296d46f79ec4d397d5,cat-64623464,6964623464,beleza_saude,beleza_saude,58,2398,1,3100
109832195025,ad5d8ddac19451ea0f20b6c38afc3bc1,cat-28309979,1228309979,esporte_lazer,esporte_lazer,56,1860,1,200
532590980897,6a9f754fa948a2f0304ee2b75f801da6,cat-57247972,2357247972,brinquedos,brinquedos,38,436,1,550
960488120208,063d6951f9aa6a9c2122a9492480d9ef,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,60,1141,4,1200
318910054809,aef5dacb8cffba210a6e307dd01e4923,cat-24178479,8124178479,cool_stuff,cool_stuff,55,410,2,1150
190799531147,b5c9804aab5c4cfd555ebfbc609de43d,cat-28309979,1228309979,esporte_lazer,esporte_lazer,48,1062,3,400
872919335271,71835d687609f578b92692f98ab16100,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,29,1698,1,3500
356514820475,6a6ac21bea0794ba578bd5614699dcf3,cat-39156101,8039156101,perfumaria,perfumaria,36,520,1,7650
350281852245,2b82632fc977852ca422e8bf3255912f,cat-21478870,9821478870,ferramentas_jardim,ferramentas_jardim,46,512,2,1488
767090104446,e4a944ceb290f6743bc262b3963471e2,cat-07261214,8307261214,papelaria,papelaria,23,462,3,800
991724180094,fc2053a22dde0b067898ea436a86ec6e,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,57,158,1,1900
214217835657,eed8b513f23793f1d52a3baf41f38392,cat-33900429,7233900429,alimentos_bebidas,alimentos_bebidas,39,920,1,350
334114641580,8ee57a1f636eb2e009706bbdb0818ecc,cat-64623464,6964623464,beleza_saude,beleza_saude,50,533,1,700
170922089169,0b2b7a2dbcdf63ca0044d9e9ef8aa4fa,cat-87545052,1387545052,construcao_ferramentas_seguranca,construcao_ferramentas_seguranca,54,1684,3,200
496262895337,a1edc55bde3207643a142f3e6074e942,cat-15591864,7315591864,unknown,unknown,,,,400
148085101300,27d089865ecb267c190122ec1feddb8a,cat-59672535,659672535,relogios_presentes,relogios_presentes,60,539,9,250
456929162955,b9da2805666fccbb12f3aa73f0e94ec6,cat-28309979,1228309979,esporte_lazer,esporte_lazer,43,1362,3,150
61268857172,77feb885b9ca6c9b64934b33e3c0e15e,cat-21478870,9821478870,ferramentas_jardim,ferramentas_jardim,54,683,3,6300
550602636184,99867d4e33798b303108f7eeb2f91b41,cat-39156101,8039156101,perfumaria,perfumaria,27,755,1,85
39533700448,01a630ec9b9f9387e5a91c1f83bd209b,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,46,381,2,300
224950115495,c23ce1a424314067b298aeca014aa15c,cat-95370542,6895370542,automotivo,automotivo,56,788,4,200
766622930108,03fbf722447bf7fb4a99aff40b8ede7a,cat-39173559,3239173559,instrumentos_musicais,instrumentos_musicais,59,761,2,7550
681934245937,ab142a566883e92ca907236477173c6c,cat-15591864,7315591864,unknown,unknown,,,,250
606966749998,8b5a201cdb79e1962baa08534f71d382,cat-59672535,659672535,relogios_presentes,relogios_presentes,59,488,2,250
86034483362,5b4b8595bd33017cf3c87c8ab09c2e42,cat-07261214,8307261214,papelaria,papelaria,54,231,1,150
4067594149,deff454ecdd9cb013e9e13a32b1b41e8,cat-95370542,6895370542,automotivo,automotivo,58,492,3,100
437859035053,ca92f5c2276bfd491db575cd9de5a70d,cat-56691569,8256691569,fashion_calcados,fashion_calcados,54,404,2,800
998930997324,6f62dd1f280a651e3334c84c4f1d96b6,cat-39156101,8039156101,perfumaria,perfumaria,57,663,2,1000
29862320828,0c8862859cb952ee81428f80dc8140d9,cat-21478870,9821478870,ferramentas_jardim,ferramentas_jardim,47,730,2,6000
822085835628,a55b43b743437ab4a7ffcfc47d2927c7,cat-64623464,6964623464,beleza_saude,beleza_saude,47,716,1,1583
718452812298,045c0f3faa3d81ff1af071e0811b2711,cat-59672535,659672535,relogios_presentes,relogios_presentes,49,570,2,200
217999833253,a877b6c534fc8a71968d0c24877651e9,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,47,375,1,350
732612962079,7ea6e431566424822291438eddf3091a,cat-71618754,2371618754,telefonia,telefonia,36,520,1,99
567356512470,e564a5055dc25c8f77b59bc847898184,cat-66413815,5766413815,sinalizacao_e_seguranca,sinalizacao_e_seguranca,26,698,1,300
195856740322,bd05b9bd1dfd93e2b7c7b7e0a9acb17d,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,48,723,1,1400
627274057424,f25c46ee777a6bee45ade2bec5b85c52,cat-97277031,7497277031,eletronicos,eletronicos,47,425,1,1450
481522966058,f5043f8b770cb875d3157ec66f8a9dd3,cat-71618754,2371618754,telefonia,telefonia,56,501,3,125
805855887135,a3c933b29543a2b90e9aca184ee7397a,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,55,184,2,350
62239028585,be62f0c24387eae79f18265ad2a5d8cc,cat-28309979,1228309979,esporte_lazer,esporte_lazer,60,2214,1,4100
455743157353,a17986e7f2991a5f5fcbfae5639ca1cf,cat-33900429,7233900429,alimentos_bebidas,alimentos_bebidas,35,246,1,300
517041590348,f3fddc967610429e8ee3cf2d089817bf,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,31,137,1,150
423710732672,b56ff361e0733eebc1d010432936b706,cat-03345107,5103345107,bebes,bebes,48,985,3,200
751646557038,349dcde76e42ad7a08253c7e825af897,cat-63401596,563401596,pet_shop,pet_shop,28,2161,1,700
230932131054,6dab56beb5263f0d554cae5c55809208,cat-64623464,6964623464,beleza_saude,beleza_saude,56,966,5,175
946147455232,b2c888bdc2e3b970ec418f4c9f9877a3,cat-15591864,7315591864,unknown,unknown,,,,250
308295332605,65f037a133d9ffc71164a5d69dee187e,cat-63401596,563401596,pet_shop,pet_shop,54,1069,2,2000
799837283085,d0b746fab0f305184f317eab7547fec3,cat-64623464,6964623464,beleza_saude,beleza_saude,50,833,1,1525
435028632619,4daac62d42cfbad476c3e42791411412,cat-11299291,7911299291,fashion_bolsas_e_acessorios,fashion_bolsas_e_acessorios,47,567,5,100
521269087115,7a218e13b9e58954adb01957402cf4d1,cat-64623464,6964623464,beleza_saude,beleza_saude,17,577,1,130
475192910278,387e781bdd254dd8821e6194af0fa8d7,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,63,497,1,9950
854335058261,847a5815be924c5d9466f44fe78b47c1,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,58,454,2,467
23682483034,38bbdd7cf8ec37b401531aa741bf2394,cat-71618754,2371618754,telefonia,telefonia,43,292,2,270
295049831604,4f81e9ee3504409c3c3b4a79b8a80332,cat-57247972,2357247972,brinquedos,brinquedos,16,992,1,1750
537519883494,85b6cd7f57f7a06d180c93e8c74f6381,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,55,555,1,650
536396560077,c0b6b3f28ce02f61610abda2a6049de7,cat-64623464,6964623464,beleza_saude,beleza_saude,22,1263,1,1267
853863378956,468d0a8c1313382adf379d69bae15798,cat-71618754,2371618754,telefonia,telefonia,38,393,2,100
592819038854,c00f76b76f52037b0fc9f71fd8a7ac10,cat-39156101,8039156101,perfumaria,perfumaria,45,615,1,100
723108668022,f5980f601cc5c58c4fd5dafc2e8b10c5,cat-64623464,6964623464,beleza_saude,beleza_saude,55,841,1,1300
34894545661,ee75970e2871fe4204cf7bcdda61d08a,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,58,577,2,1400
890608306990,4c2f7da64105e3313b293f6a11950c17,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,60,715,1,1200
632005257210,3c516e321c28ec378c4342e1845c4332,cat-28309979,1228309979,esporte_lazer,esporte_lazer,39,55,1,300
852538499660,0320a1be5c5224f64bfbffa583cf03d6,cat-97277031,7497277031,eletronicos,eletronicos,48,1337,2,167
300168279198,081dc33e4b9964d2ffe752a977a29998,cat-50927587,4350927587,eletrodomesticos,eletrodomesticos,48,523,1,50
804831252433,211d84789fe01a27d1e5e12a60a30c85,cat-64623464,6964623464,beleza_saude,beleza_saude,60,1709,1,2400
81643327406,bd041552679986d30dd12e9cc32e3fa1,cat-76768110,9476768110,livros_interesse_geral,livros_interesse_geral,57,1043,1,1200
458451006595,4e122118ed3917312e52ddd02a164b13,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,37,1372,1,1400
511025121001,38add59349dc5b9c3effc6b93925cb97,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,60,449,2,1100
772808757866,a0f3c43b288de04ccb40d26cf26c639d,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,50,1722,1,1200
476201604618,2033d09ad6c9ca9a5f3344e4846ca449,cat-64623464,6964623464,beleza_saude,beleza_saude,28,686,1,1200
253049972897,4a3b0111d9c112251e4732b44d1d118b,cat-71618754,2371618754,telefonia,telefonia,52,865,3,300
934843007100,bf128711128b70eaa9e07df69e9a75e2,cat-71618754,2371618754,telefonia,telefonia,61,992,1,600
769856422422,896496916bfd78848143a60e492dbcf8,cat-69075331,5069075331,alimentos,alimentos,35,567,4,225
981284606869,8c5de6354d95c9a3cd8243bbab60d301,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,31,390,1,300
103981743705,9fc0c73ce4d0eaaead44e81eeefebeb0,cat-28309979,1228309979,esporte_lazer,esporte_lazer,57,1949,1,350
271562642413,1d2d3b19f5c3d093d4dbccd3cd963a8f,cat-28309979,1228309979,esporte_lazer,esporte_lazer,46,408,1,2050
610811935504,629506c6fad04664b0daf2a5105d6748,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,32,394,5,2003
799935646320,e7228451ffc2ec406b400e12d315960a,cat-97277031,7497277031,eletronicos,eletronicos,53,2144,3,1150
774369217025,0ecaf0629e5e227413504f3892bd76ba,cat-19747292,4019747292,casa_conforto,casa_conforto,57,337,3,3800
733790766826,979a52ea2c0c4e9e7e7e4a766d4eeda4,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,44,452,1,1550
484601205839,20fcf54ae3433ede318a3587bfe559c4,cat-07261214,8307261214,papelaria,papelaria,54,318,4,1350
12919464960,4c27931f2ba16e902f287a9f89ed0723,cat-64623464,6964623464,beleza_saude,beleza_saude,35,1294,1,2400
558214485134,4ebb7da18bd79f78995f5eb2243203e1,cat-28309979,1228309979,esporte_lazer,esporte_lazer,57,58,3,4800
311296385792,02ee0862685e90b57cc241b7c9885f95,cat-39156101,8039156101,perfumaria,perfumaria,55,784,1,555
697782439768,d275bb0f793c1f80031e1f6ae7e1ab00,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,62,702,1,2676
241584131727,c093ba6c37ca8fed7c9149c5b87cf405,cat-59672535,659672535,relogios_presentes,relogios_presentes,60,888,7,600
327730745987,7906969207605466bf075a806a55d656,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,55,894,1,1850
280714073969,4fe43f61e04cd41cadc3bebf606fe77b,cat-87545052,1387545052,construcao_ferramentas_seguranca,construcao_ferramentas_seguranca,58,787,5,1500
629624143424,9127a26242f9a9cfb2154f60f2dd5951,cat-64623464,6964623464,beleza_saude,beleza_saude,42,740,1,2000
117170463654,24fffbd0188d2b7ceb351214c514b28c,cat-39156101,8039156101,perfumaria,perfumaria,29,616,1,426
228492619724,b89aa9d4a130c4556741ebc4a93d8844,cat-28309979,1228309979,esporte_lazer,esporte_lazer,51,239,2,1050
123105923530,cd594cc360d11f5d9cb49954a618d9bd,cat-28309979,1228309979,esporte_lazer,esporte_lazer,60,1341,5,7050
483608408832,899b5d294953a6361e3f9081f052af7d,cat-28309979,1228309979,esporte_lazer,esporte_lazer,51,686,1,1067
134814549313,cd8ae7bcd06f2f7a49f20424afa80f60,cat-28309979,1228309979,esporte_lazer,esporte_lazer,28,519,1,350
275498485806,9c95d0d9517c58ef69dfb739a6e387dd,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,63,398,1,3050
419384234043,ac85c1f3006839a0ad6995824c497974,cat-28309979,1228309979,esporte_lazer,esporte_lazer,57,220,3,1150
795099621654,472e40d731e031417dbd21ef8bf03f8d,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,52,2295,4,900
135196275405,3f0cf4a04c36ec00d58b827e79ad8074,cat-57247972,2357247972,brinquedos,brinquedos,51,862,4,400
658924221876,63de2743d05ab59d85caa49e49459ac1,cat-64623464,6964623464,beleza_saude,beleza_saude,51,951,1,178
327471204549,dc6fe08afddfeb23ce334ce4cf5890eb,cat-64623464,6964623464,beleza_saude,beleza_saude,58,1560,1,200
155093741999,7fd2dfb9d85ff5f61bf8d9abf82014f6,cat-28309979,1228309979,esporte_lazer,esporte_lazer,54,291,1,400
830582137679,74f6667fd85d8261aef8e980f235a38b,cat-63401596,563401596,pet_shop,pet_shop,54,485,2,150
932341858767,8b39be5bbb8a4585ed19cacbf4162c27,cat-28309979,1228309979,esporte_lazer,esporte_lazer,25,1418,4,100
155240095042,3509901ff64b893ac034805e4ebc7dd6,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,58,1135,1,16950
611160892614,77ab8b22b7f8062a284b90d51735b11e,cat-45447343,4845447343,moveis_escritorio,moveis_escritorio,29,2524,1,14050
850002110438,4901f0f8eba79934ba3cdfa1fbc02893,cat-87545052,1387545052,construcao_ferramentas_seguranca,construcao_ferramentas_seguranca,58,3306,1,600
725479968251,01ecf875ab885ebcae3dd2b1ccc4715f,cat-97277031,7497277031,eletronicos,eletronicos,46,730,1,550
874083424310,71218f861be8873ed7900874b9497582,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,58,1969,2,3000
294829295067,246aa84ea966f137a2d87ef0041fa6ef,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,37,734,4,1600
468980680991,bc7cf3d66f149d2e85e57f93106201f9,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,58,125,1,1750
833393113372,1a4247b6eddc27c68f7995dcc68b01e2,cat-64623464,6964623464,beleza_saude,beleza_saude,39,453,1,725
668064939803,d6678d48e432cbd4f704872edb1cf409,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,60,2000,3,1450
280419115322,b598f3e8cd6dedd51d454f6123a6e1e5,cat-28309979,1228309979,esporte_lazer,esporte_lazer,46,553,2,500
148074104985,345f6c48d7dd28adc3242eafba3592ce,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,55,1725,1,825
509106508271,9e9bcd34c15bc1bc1e9472a8e351b526,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,47,1596,1,1400
93957090875,63bf9538f62d875db59d948ceaa80bbf,cat-28309979,1228309979,esporte_lazer,esporte_lazer,53,322,5,1000
891903096341,a2f3be463c1d322c27cbe55cf03e5fda,cat-39156101,8039156101,perfumaria,perfumaria,40,994,1,600
981507476978,bbb23cc68ebfaba3922a65b9c985a111,cat-71618754,2371618754,telefonia,telefonia,49,286,3,100
548507541562,ca0934a412295c936586b99c0254e067,cat-64623464,6964623464,beleza_saude,beleza_saude,55,963,1,610
448200545,fcf311603fa276d415c006188e7bd070,cat-71618754,2371618754,telefonia,telefonia,53,359,2,90
768394714767,4965fd68b4fa0cab5fca575c3b4f4b73,cat-11299291,7911299291,fashion_bolsas_e_acessorios,fashion_bolsas_e_acessorios,45,234,3,200
750963829741,14e95770921ccb6caef2e6134c182d78,cat-24178479,8124178479,cool_stuff,cool_stuff,55,1050,1,1850
219743766466,9e1e3b58ffd16b2135f9508e21c75afe,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,34,259,1,5950
731799567466,c98b240226f68cdb71a1b4b24d5f3843,cat-24178479,8124178479,cool_stuff,cool_stuff,18,140,2,800
230217391484,0bfd2b8146cd034448f6e4c8ac8e47f0,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,44,800,1,1100
452247476314,9644931193891477e4863fa05363f594,cat-71226225,6071226225,bebidas,bebidas,41,2035,1,322
226514265300,39b5afc4814b4e72b2bfe4f4806aac25,cat-59672535,659672535,relogios_presentes,relogios_presentes,56,679,2,600
117092401071,cdb8d3c880b6639a70764c6734e6bb69,cat-64623464,6964623464,beleza_saude,beleza_saude,25,447,1,30000
927348936441,b29fcbd778387a0218e2f058e57bce75,cat-15591864,7315591864,unknown,unknown,,,,8750
550108909854,c3da6347b3df112e52de0d6f9443158b,cat-52513179,1952513179,construcao_ferramentas_construcao,construcao_ferramentas_construcao,41,654,3,2900
209490095416,866294ab885455ed4543a8be0ddb0b99,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,56,704,1,600
764125212992,e4985e03cd939f1a9f81c65e949f1688,cat-64623464,6964623464,beleza_saude,beleza_saude,31,386,1,50
644452099731,1d52a166aed7c327a5040a26342198f1,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,52,534,1,120
524692923452,d8737a754ac6dd6d2d255b9bae326388,cat-71618754,2371618754,telefonia,telefonia,58,1303,1,105
514718030431,af91083bde899b201798b52ae89babea,cat-64623464,6964623464,beleza_saude,beleza_saude,44,937,1,350
193790746689,c0c17f0a42c3ebda98f5805722969aee,cat-71618754,2371618754,telefonia,telefonia,34,198,3,100
550632707205,471e714759273827991f1746906737d1,cat-11299291,7911299291,fashion_bolsas_e_acessorios,fashion_bolsas_e_acessorios,51,529,2,300
494670930633,4c19782230ac2c3708497b730b02abe7,cat-33900429,7233900429,alimentos_bebidas,alimentos_bebidas,25,360,1,50
936586395451,c34602bed32c7b68dd5713b4abd953e8,cat-28309979,1228309979,esporte_lazer,esporte_lazer,35,363,2,1200
107362617070,981ded16f0a16ee18baf49b12796399a,cat-21478870,9821478870,ferramentas_jardim,ferramentas_jardim,37,2768,9,12500
486096162560,cb9650b0b86415106d480099a14b9d6d,cat-64623464,6964623464,beleza_saude,beleza_saude,56,1546,1,2300
715988739614,89a85fb039d401c099e30c569a6f2e07,cat-95370542,6895370542,automotivo,automotivo,52,313,1,5200
311359001934,9f1c81345a82b501fef3164ba8c937ef,cat-64623464,6964623464,beleza_saude,beleza_saude,54,573,1,1000
515689217980,e58a56ad705cc3e02d6db9ae1a16c406,cat-10074066,5610074066,construcao_ferramentas_iluminacao,construcao_ferramentas_iluminacao,49,522,4,150
196311965497,29a42e500c8eae1e055a5ad893b46119,cat-57247972,2357247972,brinquedos,brinquedos,26,581,3,700
987383543650,e7342d120adbd81168c43c95f8bd642a,cat-64623464,6964623464,beleza_saude,beleza_saude,38,2077,1,1128
696800235009,ec599713785663cb46e6cb801f28e5f8,cat-50553804,8850553804,eletroportateis,eletroportateis,44,662,1,300
155664073353,7b0c4d9da2e7edd82a2ee63609d09c69,cat-07261214,8307261214,papelaria,papelaria,43,152,2,1700
225049736202,2c2d16b60daef1f9ffb0eaec89527624,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,53,497,2,6700
583340711402,7cb189885a8c492d7fe0ebad09449b3c,cat-28309979,1228309979,esporte_lazer,esporte_lazer,46,515,1,600
583933183926,2abe5f959812799488689885a0fa4cbd,cat-51087844,6251087844,consoles_games,consoles_games,23,803,1,100
473094915500,20b4ef73ecadd46e16830ece8483b656,cat-24178479,8124178479,cool_stuff,cool_stuff,50,1605,5,1850
94256459232,18409550226f40a1a8990fcd7e517c53,cat-64623464,6964623464,beleza_saude,beleza_saude,45,1884,1,1283
335157761013,c82c977a03a931a50b77e934538a89ec,cat-28309979,1228309979,esporte_lazer,esporte_lazer,42,783,1,2700
669168116254,98e55bdc6487be7b8c32b0eb689dcb8a,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,50,397,3,200
95363359830,4048d207d5f97fb47be6486952d641aa,cat-97277031,7497277031,eletronicos,eletronicos,60,2429,1,10800
595312951866,38a3986954ae656fba0263c496a8b447,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,55,161,1,1300
224414403221,26facbccf840188b92bcc8cb89fe1f64,cat-52513179,1952513179,construcao_ferramentas_construcao,construcao_ferramentas_construcao,55,337,1,2050
456397503545,7ea98051d29fdd0f6c015c6cdb4cb79f,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,43,962,2,600
483307747918,83512a315006faae70055f4dac2a642e,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,49,1947,3,6400
460123644563,d566c6f148d426bff95179d7e2e91d61,cat-95370542,6895370542,automotivo,automotivo,25,1268,2,200
648100820185,51930b8934b8991edff523246feb9ae7,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,63,629,2,1700
725351369060,19b25267e01c8587981e55ec96673eba,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,60,1236,1,350
680565891384,45817bdb08cc2ba11a384d7428d95da9,cat-95370542,6895370542,automotivo,automotivo,39,331,1,9950
295141433085,86ba3443f971ab0ff1381a973274f2a5,cat-59672535,659672535,relogios_presentes,relogios_presentes,50,1034,1,300
444029705622,d6dc2dcbb3ef25e47ef82f3c013ab820,cat-66204910,7466204910,casa_construcao,casa_construcao,53,646,1,6500
827409204669,69383c86144a5cfa4d16a0b7dc23d69a,cat-64623464,6964623464,beleza_saude,beleza_saude,46,944,1,4300
502914682822,5477e4aa56c945c4c90faca63a98cb7a,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,35,212,3,700
593195302271,5dc01f0525d00d0b349bf2ff92f7d1a2,cat-39156101,8039156101,perfumaria,perfumaria,25,507,1,250
953519303812,d0168e734683113fd73658071715084a,cat-49326031,49326031,fashion_roupa_masculina,fashion_roupa_masculina,28,572,2,800
590485379021,df56d8f81acf5a02dbe27e7f257c2029,cat-11723185,611723185,malas_acessorios,malas_acessorios,43,399,5,1450
403135518076,f2bd7bc9616070cc15853ce61ab8c826,cat-28309979,1228309979,esporte_lazer,esporte_lazer,59,2312,1,12250
642238574613,4e52d603138fe095d25d2c44eb9f7c42,cat-30245737,7830245737,utilidades_domesticas,utilidades_domesticas,55,655,2,950
603272083484,8a33c55582d40e0d441c76c2990c467f,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,56,184,2,600
286453665735,9835c8bfc26821647d0074e609402773,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,59,123,2,350
878758491835,24176f8ec4b087d7a48e356913fdd085,cat-11299291,7911299291,fashion_bolsas_e_acessorios,fashion_bolsas_e_acessorios,34,98,5,150
884907064193,44bcb65af690208a4f3c2fc2a0773758,cat-57247972,2357247972,brinquedos,brinquedos,37,746,2,500
960166890251,1becf32f9c527bad8d88e8e6aa99f021,cat-07261214,8307261214,papelaria,papelaria,48,937,8,950
335471973654,cdb19f3ee5c8bd5e98f566e4670612da,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,60,123,2,500
229433225099,8f220439e328e0c1b68510c238d07e86,cat-95370542,6895370542,automotivo,automotivo,51,670,3,6500
577164272591,3abb0e27cb9374f334c59074d868bcbe,cat-28309979,1228309979,esporte_lazer,esporte_lazer,48,1936,2,200
601624749146,394022f6655a84ccaf2e13389a8ec779,cat-03345107,5103345107,bebes,bebes,60,1299,1,10745
57999896268,4af84afb6aeb941678e2c3c56ee66343,cat-64623464,6964623464,beleza_saude,beleza_saude,57,1123,1,500
32873766451,cbff74049dbad803004f05ba4197e540,cat-20080782,7320080782,informatica_acessorios,informatica_acessorios,58,2426,4,175
132382846403,9c7da616e5b3dd8100858b72e883b7a8,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,54,123,2,300
431031408661,ffd2365fb8224dc66883df9351d65deb,cat-59672535,659672535,relogios_presentes,relogios_presentes,60,630,2,333
570361230437,aa8d767a6316127a012fc3d16b84dc7f,cat-39173559,3239173559,instrumentos_musicais,instrumentos_musicais,50,1051,4,500
656332834847,b2deacef3cd033a4c5b247c4e03b1744,cat-10220403,3010220403,cama_mesa_banho,cama_mesa_banho,47,635,1,800
474589932020,c4556419c189a626f2b0808c0e6d310c,cat-68309419,7768309419,moveis_decoracao,moveis_decoracao,60,639,2,1500
